fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
9.144414060119097,0.6667119585556954,0.5358775329513404,7.313379703336252,0.05526662107620406,21.891436470805075,-16.76686865416616,0.9983612818249042,3.17047595925526,0.4970076624482483,9.933864349775027,3.0
8.064950688008986,0.8436949952846236,0.4456803997534261,1.1369394931666004,0.08020762247637066,26.065938935595042,17.693333145354387,0.9947453731080974,3.295319476659137,0.4300735227950772,9.90124448077776,3.0
9.401070514771177,0.24825783671255458,0.2813297702848331,0.7823301531610504,0.04975626371300181,12.421261976575112,32.39237795042791,0.996090445418,3.3027025308066666,0.3907899737361114,8.424792510106984,3.0
10.889150755893644,0.6013344626043028,0.14708201223594097,2.448010758921433,0.0725258081069651,9.471514287668622,108.10492392649226,0.9961023958037621,3.3708945518765105,0.7302098150634256,10.036900789128419,3.0
7.90193926297033,0.38288433755807116,0.4026624295865821,1.938164766066961,-0.001999889346827932,4.50591947114312,64.31059779716064,0.9949964316143769,3.094971245507876,0.6236084913862636,11.20611199000392,3.0
7.901967173186394,0.41231743092235473,0.34476222323013245,1.3040577260159911,0.09702480424652811,7.233189435220972,2.0626563766135746,0.9932550689042318,3.3888850910770993,0.7244989175928687,8.998344669015525,3.0
10.984661786362565,0.39336909363700356,0.44008671180526915,6.520443704362457,0.08705665734202453,46.86549146574161,61.99059392184026,0.9966459490072354,2.8943412552595835,0.7773803566406573,11.553330916155652,3.0
9.604639039559945,0.34448166145763315,0.3906826423195742,9.369196048654073,0.04859683433979503,28.969135597736262,-4.906301236072224,0.9958779920562892,3.205517317145428,0.7051548888393308,10.936552303192773,3.0
7.501893543910582,0.5087338930300689,0.4694150159106737,2.783668440713597,0.11798454641632303,1.7137191548157755,81.62053567288471,0.9970004809388732,3.2267589236322682,0.7718197399455635,9.592343345831859,3.0
9.22235207409614,0.3504289790460132,0.16830530980349212,19.463523293474736,0.13106579646844824,2.014191454192513,30.499998955191792,0.9949327993871216,3.3949990239106858,0.6481795113388142,10.244317398928368,3.0
7.512189922218814,0.548682228640371,0.5203048724705219,0.4973980043486189,0.011444686374658203,20.959593648044162,42.91936939048128,0.9984416425976261,3.3033946279015303,0.45821112398802344,12.158153988405136,3.0
7.508259418930564,0.4909571402991553,0.30754392489155596,1.8755027503638566,0.051151935407387925,21.646280372468652,89.61870970413804,0.9942464524375763,3.089165541921557,0.8398284107395354,11.206902594856453,3.0
8.711335861662258,0.45698935156404624,0.6642995657988005,0.9016298140721739,0.050850309559996976,21.663280270832328,3.6523185935781797,0.9994240805680358,3.1522510311274474,0.5598509374272085,10.409662020387962,3.0
5.047423584081745,0.3366385408325124,0.13905431456298212,0.1802967338717491,0.042824554247883354,13.222964167686174,0.03481170978258774,0.9925047269803434,3.329802001432111,0.5009486292103876,10.138548351342918,3.0
