fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
0.49973518247247406,0.9153882343317284,1.2790580469283077,0.0400880204823082,-0.6923197250380779,0.5439304132338784,-1.8212567095341847,1.1809251657451598,-0.7767503326602248,-0.9628023639753184,-0.4035265287088659,3.0
-0.14802255835884626,1.921754933753485,0.8086805088533283,-0.34563355194472695,-0.13874552784870955,0.9389617913293834,-0.8115471321134022,-0.5989534919303324,0.06342564459683048,-1.3600551179779763,-0.4341387957257526,3.0
0.6537480091515526,-1.46403920256838,-0.04840709171242381,-0.36777907065290477,-0.814624022472616,-0.3522281380699805,-0.3808541720151121,0.06313885744180389,0.11311236331907701,-1.5932021806209689,-1.8197219802434796,3.0
1.5467060474414254,0.5436365905974554,-0.7485083885525715,-0.26375653978516667,-0.30924606847547964,-0.6313614969339545,1.8375798130118455,0.06902126162701841,0.5720332519235053,0.4212476566233766,-0.3068315053714118,3.0
-0.24584145165424892,-0.6985216150375867,0.5843420384092268,-0.2955966598814718,-1.9633698334372849,-1.1012536050308792,0.5543734410140296,-0.47537358100012467,-1.2848844190701632,-0.2114290257170843,0.790420156900313,3.0
-0.24582470346346155,-0.5311582023046819,0.2823927906407864,-0.3351969403428275,0.2345176682850434,-0.8431732178625468,-1.2695376025924727,-1.3325341361471945,0.6931065696940811,0.38735359658524043,-1.281469302463202,3.0
1.6040197191411718,-0.6389028540285395,0.7795094579282353,-0.00943120255729654,0.013271182164025121,2.9072145278065786,0.48639559961331824,0.33657744789807725,-2.635090674302582,0.7012038590403953,1.1162693649877045,3.0
0.7759041574086017,-0.9168881608402424,0.5218675157550251,0.1684747102832623,-0.8403579605039265,1.2136900464929885,-1.4737332508682826,-0.041438230608762464,-0.5409278588785625,0.27254718037271086,0.5374506213591704,3.0
-0.48589842616820234,0.017088220259969516,0.932456397502735,-0.2427945609733406,0.6997264327119147,-1.3654783235885652,1.0615675125798127,0.5110906527402228,-0.39797540239773893,0.6682017123402919,-0.7240284953311058,3.0
0.5465037465229268,-0.8830703301461174,-0.6378290121055133,0.7988701557138496,0.9900693255113283,-1.3370447587497696,-0.4363022859500226,-0.5066956225952436,0.7342523143844092,-0.06560052332081034,-0.11218042803367938,3.0
-0.47971983880340124,0.2442437454367005,1.1978467108410282,-0.38557321626674634,-1.664962801090795,0.455750526517206,-0.0724054827042918,1.2204815913864324,0.11777006093226322,-1.1930590286453064,1.6838683761065718,3.0
-0.48207843104108916,-0.08399452926730222,0.0882995758883189,-0.29950993199388576,-0.7836466039895491,0.5207313967783385,1.2959199684423037,-0.8445399607496955,-1.3239558325142455,1.071831786753081,0.7911621036828893,3.0
0.23985628089628921,-0.27714327429852487,1.9487782198835295,-0.36032875117585655,-0.7903412945371344,0.5223400898704442,-1.222959315713275,1.704072443084242,-0.8994010486816945,-0.5898288083982051,0.042987997147655325,3.0
-1.9587616628421483,-0.9614859684185965,-0.7903727863880444,-0.4053763385353887,-0.9684757239635299,-0.2763634035182612,-1.3289549615949785,-1.701879072893111,0.295487265030828,-0.9394128066013838,-0.21143988021232007,3.0
-1.7666083547341875,-0.6229127879891203,1.6125860842298636,-0.27982217159280365,0.8773063300732744,-0.1476893203662751,-0.5447272538896526,0.4466369369629882,0.015108286703688719,-0.17495578819829044,0.11300417976299362,3.0
-0.5805794844487879,0.740584701685487,0.08860790703749837,-0.28710405213081813,-0.19018215846123557,0.30274788635620536,1.0188507926121593,0.48666613670239767,-0.48968646629938023,-0.9164235769732101,-0.49437293778663804,3.0
-1.0401905102882294,0.48012496228691864,-0.7529486064154863,0.8615579491007164,-0.2639232939154348,0.06230754200044557,-1.446781975984028,-0.7645844608081783,-0.39046485573981277,-0.4166111010599669,-2.1388124758710627,3.0
0.31359611808248683,-1.0331238829729417,-0.586949536736671,-0.04515036732704355,-2.0783781742261787,-2.2281567977115007,-2.712323138913182,0.43642194100944115,0.7976888989530048,0.35168584737649733,2.142061071300877,3.0
-0.9332741667111445,0.06909405908655551,-0.4249075646146421,-0.38001897055447753,0.674869885135174,-0.2513679759111339,-0.4170553708615443,1.2782674515907075,-0.4276728721891024,0.35601202616399086,0.19426264013452635,3.0
-1.4477026941880018,0.7364864153178218,0.3127925914271304,1.6426267757159951,-1.2807575805041314,-0.8690030212432033,0.5497343865323401,-2.1637754758635994,0.005998884016141153,-0.901308697399233,0.4449280872268613,3.0
1.4881701343693208,-1.7412475149048308,0.4105592004301346,0.4321617485734311,0.0745342543261872,0.1510552543766942,1.174905017061134,0.5135561009599606,2.2854212921243784,-0.48751480958491744,-0.025857546038434303,3.0
-0.23729578424354483,0.5235663052076287,-0.6759418101842551,-0.06964091177932201,0.3013680986547676,2.9431480314368454,-0.4286257184243955,-2.435934437468071,-1.3422470966835562,1.0884983969155035,-0.724940510528367,3.0
0.061911633576770285,-0.7107846246605155,-0.13162350098884623,-0.30477059783236543,1.4314273103949777,0.34209698968213104,-0.378753699034655,-0.9320505954820094,-1.7744639631975532,0.5053950139050329,-0.15800922911178486,3.0
-1.460397631090812,0.5514454808840735,2.01517449686506,-0.376544676849872,-1.353323365344709,-0.3345630380916829,1.1302132529952167,1.6224854720257396,0.8859388776900142,2.0981835142341554,-1.617134728386613,3.0
-0.5623143358026665,-0.8137871533961102,1.6042425090317989,-0.32541503702528174,-3.137885084862109,0.8928749980907916,-1.7845614315056848,-0.5541291361099807,-0.5901483495479867,1.1952400659173659,2.3845572274598483,3.0
0.10617935419222052,-1.879911000430343,0.32483905843034894,0.28866300944571,0.20380206726124686,0.45656710095173186,-0.35667260297116493,-1.1370323857260423,-0.2263280115072756,1.159084360764342,-1.2404662183162647,3.0
-1.1811335619484333,-1.6983999799760274,-0.06983607410009372,1.732442783188037,1.8902733202306512,0.3943736448722021,0.20142687156845548,-0.17624554512803386,-0.6936329692700879,-1.395731327176602,-1.0313782588261562,3.0
0.3762835322963521,0.01664126742308985,0.01144113124390998,0.9160006213050799,1.3044593697220668,0.5799364690124101,0.4509036663302008,2.054412257704571,-0.1673369364424903,0.7752480897653156,-0.4205589871384208,3.0
-0.6197024830880374,0.23325693017404933,0.5004118426721793,-0.3391586904158873,0.23072644258305133,2.0203666234639988,-0.4735915611873435,-1.7846196650612414,1.7086088757333748,-0.04902808762658926,1.3636013167608663,3.0
-0.3045398580590495,-0.9581625551523337,-1.1209246905739954,-0.3845983829284232,-0.5008520422849396,-1.1466992713072417,0.05106023444766503,-1.0163657217801991,0.9046533246293215,-0.5513573448847815,0.04889827065338452,3.0
-0.6207918979157941,0.621038611080275,-0.3625130442524605,-0.22954133854094144,0.8539888848693384,0.44756915267899805,-2.380874601147003,1.4927964965371399,0.9653177722014823,0.17407233127102834,-1.2421424647340547,3.0
1.8825806771684157,-1.733176821085076,-1.7608065110547422,-0.4037187686822326,-1.0035715766467863,-0.9434986659433762,-0.6166885624145386,1.8474725182948477,-1.3347208747463146,0.9582217371895635,1.3287742327517074,3.0
-0.020744476672450406,-0.10020884436739813,0.2880780213461979,-0.17515067669121695,0.5089411890373985,0.5289265460893593,0.45503919433062434,-0.08320663076871312,-1.0671360137119512,0.5098661334996739,0.7885326426008682,3.0
-1.085973549460828,-1.2720762724560712,0.5337816199558987,-0.29170888883995494,0.5393106908578135,-0.9358532122336161,-0.929066760574673,-1.2011930572047023,-2.771053847595439,-0.8817792608403342,0.5897470844740257,3.0
0.8321234627559596,-0.6997432279606131,-0.5862565649869125,-0.3366442757041268,1.118004845015167,-0.4377366979178494,0.07471975385455518,2.0819155854836295,-0.7221248358474075,0.753655183040668,0.7727731513489862,3.0
-1.2523894051869566,0.01593884960958927,1.4520913088132281,-0.40016185430558676,2.8908395107964187,-0.3162410871298301,0.4486419226830743,1.5883007270208613,1.0606926316698275,-0.6387379045695418,2.5056206361062663,3.0
0.2060914754723857,-0.9132266092601455,-1.3220403658126427,-0.10137085887360449,0.4213746673385956,0.9465450850808149,-0.31235625804053374,0.6870220397671483,0.6167693128730003,0.223175517616226,2.2895942873382693,3.0
-2.006085163607158,-0.4261757299698635,-1.5584660515614108,-0.3437721109803605,-0.5189277044460183,0.8895493260923177,0.18218542664788184,-0.7811681516458042,-0.12868729449039745,-0.30151016318438745,-0.6749756813414544,3.0
-1.3618921282583394,0.9973879555105046,0.11490606306351067,-0.3867768391771247,-0.014664992508499347,-1.260794512597909,-0.9102096120225229,-0.02964955348746179,0.07241320675005908,-0.21627051014935914,1.7102572544716244,3.0
0.19384756233307507,-0.6230361622436444,0.930024445316659,-0.413881534462257,-1.833453320713103,0.031546458652158445,-0.18131284933030406,-0.13925144001528164,-0.6004878772611678,0.7776520293926948,0.4294651863730972,3.0
0.7463530084983819,0.8227744136545863,1.5610261590178407,-0.2688370132607884,-0.7126981224214535,-0.728082643045366,0.6061043214463768,0.34433193015132085,0.3016237345655576,-1.0449460119934817,0.5491372855775637,3.0
0.16784154807965415,-1.1888543807992271,-0.5621767568689068,1.4196970730532676,-0.41494214957319653,-1.273500340842324,0.16918035994360264,1.4470872661862737,0.8680596788606756,1.9671516631605028,-1.7130107032858266,3.0
-0.12495137990082848,0.5096914281486477,0.9613179619460029,1.155415347619878,-0.5347055846089129,-0.23866707009074983,-0.5475536310340067,0.8843789961787494,-1.5362723613023297,-1.832824641090017,-0.14196861163206373,3.0
-0.3141391841307005,1.4429022610812303,-0.1456478549998482,-0.33563678046848494,0.1709474123623674,-0.32954838754171223,0.2340026696498992,-1.0420271059684478,0.3974116014433393,-0.5984609013914449,-0.805157236478704,3.0
-1.5152536622919517,-2.5623568877684053,-0.278539353617247,-0.3505288095213339,-0.8459194745539729,2.388174324096958,0.7067391982544468,1.3737392651075035,1.0361943765049397,0.3780778388969502,0.8887258189701307,4.0
-0.7413070774391941,-0.8482144357353333,0.7680817173504966,-0.12054767014930126,1.1814519267652885,0.4071567766888675,-1.9582728349393181,0.32688792623546575,-0.3241085371935035,0.5940955885942452,1.1395971269195146,3.0
-0.4768849896374505,0.5580712072198283,0.5388616416526719,-0.3786721150445174,0.012229659018901376,-1.391851860704822,1.135200315350882,0.695014770993972,0.8022644599638916,-0.09682079412419711,-2.1075718185320897,3.0
1.0714217728655964,-0.24039611632564584,-1.6694582495454287,-0.18227033562914954,0.0023117312898455413,-0.5842020298409787,-0.306288431104662,1.4623853758559902,2.9362477823339654,-0.05335031499804624,0.011174037295046546,3.0
0.3435581815347064,0.3473011861144449,1.3555366349398128,0.03230263114178443,-0.33003999707410275,0.9918205134043934,0.4280292450989504,-1.075700122327796,-0.010406646657194783,0.41877692130193495,1.1920183623494205,3.0
-1.8054979100595878,-0.6507667644902351,1.2599702516027194,0.4392012880913418,0.17390567834294682,2.0520620114283483,1.1719987412802642,-0.01665083241365807,0.49195837620800253,-0.22858291243997886,-0.15878808029283306,3.0
0.3236307225460976,0.05605181348207503,-0.7273299081860642,-0.28312840782861515,0.8727407663371712,-1.5988863182726198,-1.3044266151518578,-0.5045831889192198,-0.6501253135224808,1.4101992366803373,0.786533096130824,3.0
-0.39980788363926584,-0.19191377894643583,0.2846897251041053,-0.301140582094558,-0.8925604078399376,-1.890949253893551,-0.6660379378445414,-1.5248937445372197,0.277893281595462,0.8514122151121185,0.39642877341958715,3.0
-0.6975210365744549,1.1626757345895833,0.3820174982285184,-0.37170180365941435,-0.6745211883567035,1.8359739876275076,-0.2603000680940621,0.359944334005229,0.5595574334832927,0.8851869392156606,0.3866165177724459,3.0
0.6170109937943408,0.22783056691796433,0.1507965404778222,-0.3683692860630722,-0.30482767300922,0.36408808583411795,-0.7376747973511468,2.491173032483355,0.2916132342411619,-0.9702466410739956,-0.24615784701768392,3.0
1.0447733355264415,0.3129689762963989,-0.6527610481793439,-0.3047697823614182,-1.391973780997532,-0.8857814238149757,1.6903286101590078,-1.7928847887878696,-0.9344320422074358,-0.07554483975517777,-1.2219558448310144,3.0
0.9430470249329813,-0.4541398023618952,-0.7729690698825692,-0.15973633595949482,-0.8426208593578006,0.5081764214340427,-0.8080643000322293,-0.01316091451530229,0.30324181069303235,-0.29860024156268783,-1.1238350433047448,3.0
-0.8630828451351984,-0.5316503528680419,-0.13281200319638703,0.13527801662705008,-0.4847710763611859,-2.6419432724079384,-0.517684752930324,0.6492143631358568,1.570974874615133,-1.0100441862991114,0.7661852942828886,3.0
-0.32241105599185127,-0.4753074847382874,1.0545055055290087,-0.3667408350128764,0.924160130199434,-0.019682711908277157,0.21488919137558782,0.13978533312162694,0.5478113244625324,0.36794024076199744,0.05400738833468897,3.0
